SessionDate,Trial,CorrectionTrial,StartTime,CenterReward,CenterSpoutRotation,nStimReps,Duration,Modality,LED Location,LED_trial_V,LED_bgnd_V,Speaker Location,Speaker_trial_V,Speaker_bgnd_V,TargetSpout,HoldTime,Response,RespTime,ValveTime,Correct,SessionID,StartDateTime,StimulusTotalDuration,response_angle_world,speaker_angle_world,speaker_angle_platform,response_angle_platform,not_probe,ferret,block
2018-10-04 09:19:33,45,0,654.366,0,-90,1,0.25,2,9,0.0,1.0,9,45.0,30.0,9,0.601,0.0,655.988,0.0,0,285,2018-10-04 09:30:27.366,0.25,90,-90,0,-180,0,F1701_Pendleton,Block_J5-308
2018-10-04 09:19:33,59,0,836.498,0,-90,1,0.25,2,3,0.0,1.0,11,45.0,30.0,3,0.601,0.0,837.8789999999998,0.2,1,285,2018-10-04 09:33:29.498,0.25,90,-150,-60,-180,0,F1701_Pendleton,Block_J5-308
2018-10-04 09:19:33,66,0,924.014,0,-90,1,0.25,2,9,0.0,1.0,11,45.0,30.0,9,0.451,0.0,926.317,0.0,0,285,2018-10-04 09:34:57.014,0.25,90,-150,-60,-180,0,F1701_Pendleton,Block_J5-308
2018-10-04 15:13:57,15,0,304.339,0,150,1,0.25,2,9,0.0,1.0,2,45.0,30.0,9,0.401,0.0,305.807,0.0,0,266,2018-10-04 15:19:01.339,0.25,90,120,-30,-60,0,F1703_Grainger,Block_J5-294
2018-10-04 15:13:57,42,0,696.7610000000002,0,150,1,0.25,2,9,0.0,1.0,9,45.0,30.0,9,0.401,1.0,699.828,0.23,1,266,2018-10-04 15:25:33.761,0.25,-90,-90,120,120,0,F1703_Grainger,Block_J5-294
2018-10-04 15:13:57,45,0,773.062,0,150,1,0.25,2,3,0.0,1.0,2,45.0,30.0,3,0.501,0.0,774.6289999999998,0.18,1,266,2018-10-04 15:26:50.062,0.25,90,120,-30,-60,0,F1703_Grainger,Block_J5-294
2018-10-04 15:13:57,58,0,891.939,0,150,1,0.25,2,3,0.0,1.0,11,45.0,30.0,3,0.501,0.0,893.288,0.18,1,266,2018-10-04 15:28:48.939,0.25,90,-150,60,-60,0,F1703_Grainger,Block_J5-294
2018-10-04 15:34:03,27,0,394.436,0,150,1,0.25,2,3,0.0,1.0,11,45.0,30.0,3,0.451,0.0,396.109,0.2,1,230,2018-10-04 15:40:37.436,0.25,90,-150,60,-60,0,F1701_Pendleton,Block_J5-310
2018-10-04 15:34:03,30,0,452.991,0,150,1,0.25,2,9,0.0,1.0,7,45.0,30.0,9,0.601,1.0,454.254,0.23,1,230,2018-10-04 15:41:35.991,0.25,-90,-30,-180,120,0,F1701_Pendleton,Block_J5-310
2018-10-05 09:32:07,11,0,232.076,0,-120,1,0.25,2,9,0.0,1.0,3,45.0,30.0,9,0.301,0.0,233.685,0.0,0,280,2018-10-05 09:35:59.076,0.25,90,90,-150,-150,0,F1703_Grainger,Block_J5-295
2018-10-05 09:32:07,12,0,251.72,1,-120,1,0.25,2,3,0.0,1.0,3,45.0,30.0,3,0.501,0.0,261.097,0.18,1,280,2018-10-05 09:36:18.720,0.25,90,90,-150,-150,0,F1703_Grainger,Block_J5-295
2018-10-05 09:32:07,23,0,376.29,0,-120,1,0.25,2,9,0.0,1.0,4,45.0,30.0,9,0.451,1.0,377.176,0.23,1,280,2018-10-05 09:38:23.290,0.25,-90,60,-180,30,0,F1703_Grainger,Block_J5-295
2018-10-05 09:32:07,65,0,921.523,1,-120,1,0.25,2,9,0.0,1.0,2,45.0,30.0,9,0.401,0.0,922.614,0.0,0,280,2018-10-05 09:47:28.523,0.25,90,120,-120,-150,0,F1703_Grainger,Block_J5-295
2018-10-05 09:32:07,77,0,1070.627,0,-120,1,0.25,2,3,0.0,1.0,2,45.0,30.0,3,0.501,0.0,1071.795,0.18,1,280,2018-10-05 09:49:57.627,0.25,90,120,-120,-150,0,F1703_Grainger,Block_J5-295
2018-10-05 15:36:22,32,0,575.004,0,30,1,0.25,2,3,0.0,1.0,9,45.0,30.0,3,0.451,1.0,575.946,0.0,0,260,2018-10-05 15:45:57.004,0.25,-90,-90,-120,-120,0,F1703_Grainger,Block_J5-296
2018-10-05 15:36:22,49,0,821.512,0,30,1,0.25,2,9,0.0,1.0,2,45.0,30.0,9,0.301,0.0,827.314,0.0,0,260,2018-10-05 15:50:03.512,0.25,90,120,90,60,0,F1703_Grainger,Block_J5-296
2018-10-05 15:36:22,57,0,954.957,0,30,1,0.25,2,3,0.0,1.0,3,45.0,30.0,3,0.301,1.0,959.598,0.0,0,260,2018-10-05 15:52:16.957,0.25,-90,90,60,-120,0,F1703_Grainger,Block_J5-296
2018-10-05 15:57:59,42,0,830.377,0,-150,1,0.25,2,9,0.0,1.0,7,45.0,30.0,9,0.301,1.0,831.535,0.23,1,382,2018-10-05 16:11:49.377,0.25,-90,-30,120,60,0,F1701_Pendleton,Block_J5-312
2018-10-05 15:57:59,46,0,872.7669999999998,1,-150,1,0.25,2,3,0.0,1.0,4,45.0,30.0,3,0.376,1.0,873.987,0.0,0,382,2018-10-05 16:12:31.767,0.25,-90,60,-150,60,0,F1701_Pendleton,Block_J5-312
2018-10-15 14:21:17,12,0,175.81400000000005,0,0,1,0.25,2,3,0.0,1.0,8,45.0,30.0,3,0.451,1.0,177.717,0.0,0,277,2018-10-15 14:24:12.814,0.25,-90,-60,-60,-90,0,F1703_Grainger,Block_J5-298
2018-10-15 14:21:17,39,0,513.633,0,0,1,0.25,2,9,0.0,1.0,3,45.0,30.0,9,0.451,1.0,515.346,0.23,1,277,2018-10-15 14:29:50.633,0.25,-90,90,90,-90,0,F1703_Grainger,Block_J5-298
2018-10-15 14:21:17,44,0,564.177,0,0,1,0.25,2,9,0.0,1.0,1,45.0,30.0,9,0.35100000000000003,1.0,568.135,0.23,1,277,2018-10-15 14:30:41.177,0.25,-90,150,150,-90,0,F1703_Grainger,Block_J5-298
2018-10-15 14:21:17,51,0,641.955,0,0,1,0.25,2,9,0.0,1.0,10,45.0,30.0,9,0.301,1.0,644.133,0.23,1,277,2018-10-15 14:31:58.955,0.25,-90,-120,-120,-90,0,F1703_Grainger,Block_J5-298
2018-10-16 10:10:26,26,0,321.774,0,-30,1,0.25,2,9,0.0,1.0,7,45.0,30.0,9,0.401,1.0,323.75,0.23,1,337,2018-10-16 10:15:47.774,0.25,-90,-30,0,-60,0,F1703_Grainger,Block_J5-300
2018-10-16 10:10:26,39,0,449.031,0,-30,1,0.25,2,9,0.0,1.0,11,45.0,30.0,9,0.451,1.0,450.67800000000005,0.23,1,337,2018-10-16 10:17:55.031,0.25,-90,-150,-120,-60,0,F1703_Grainger,Block_J5-300
2018-10-16 15:03:58,20,0,246.968,1,30,1,0.25,2,9,0.0,1.0,1,45.0,30.0,9,0.401,0.0,248.495,0.0,0,230,2018-10-16 15:08:04.968,0.25,90,150,120,60,0,F1703_Grainger,Block_J5-301
2018-10-16 15:03:58,30,0,365.638,0,30,1,0.25,2,9,0.0,1.0,11,45.0,30.0,9,0.401,0.0,366.831,0.0,0,230,2018-10-16 15:10:03.638,0.25,90,-150,-180,60,0,F1703_Grainger,Block_J5-301
