Trial	CorrectionTrial	StartTime	CenterReward	CenterSpoutRotation	nStimReps	Duration	Modality	LED_Location	LED_trial_V	LED_bgnd_V	Speaker_Location	Speaker_trial_V	Speaker_bgnd_V	TargetSpout	HoldTime	Response	RespTime	ValveTime	Correct	CenterPixelVal	
220	0	1067.618	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.651	3	1068.415	0.140	1	255	
221	0	1070.799	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.601	9	1071.197	0.150	1	255	
222	0	1074.453	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.801	9	1075.070	0.150	1	255	
223	0	1078.639	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.751	3	1079.454	0.140	1	255	
224	0	1082.097	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.651	3	1083.120	0.140	1	255	
225	0	1085.692	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.701	3	1086.506	0.140	1	255	
226	0	1089.496	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.701	9	1089.958	0.150	1	255	
227	0	1093.463	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.801	9	1093.879	0.150	1	255	
228	0	1097.106	0	120	1	0.250	2	9	0.0	1.0	8	48.0	20.000	9	0.651	3	1097.971	0.000	0	255	
229	0	1100.943	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.601	3	1101.717	0.140	1	255	
230	0	1105.069	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.751	9	1105.709	0.150	1	255	
231	0	1109.122	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.751	3	1109.998	0.140	1	255	
232	0	1112.596	0	120	1	0.250	2	3	0.0	1.0	8	48.0	20.000	3	0.651	3	1113.479	0.140	1	255	
233	0	1116.187	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.701	9	1116.401	0.150	1	255	
234	0	1120.029	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.601	9	1120.992	0.150	1	255	
235	0	1122.960	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.801	3	1123.437	0.000	0	255	
236	1	1128.125	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.651	9	1128.553	0.150	1	255	
237	0	1134.938	0	120	1	0.250	2	3	0.0	1.0	9	48.0	20.000	3	0.751	3	1135.825	0.140	1	255	
238	0	1138.376	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.701	9	1138.862	0.000	0	255	
239	1	1142.887	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.801	3	1143.516	0.140	1	255	
240	0	1146.561	0	120	1	0.250	2	9	0.0	1.0	5	48.0	20.000	9	0.601	9	1147.120	0.150	1	255	
241	0	1149.982	0	120	1	0.250	2	3	0.0	1.0	11	48.0	20.000	3	0.701	3	1150.828	0.140	1	255	
242	0	1153.549	0	120	1	0.250	2	3	0.0	1.0	3	48.0	20.000	3	0.801	3	1154.490	0.140	1	255	
